pos00,pos01,pos02,pos10,pos11,pos12,pos20,pos21,pos22,player,step,result,game_id,state
0,0,0,1,0,0,0,0,0,1,0,1,902,start
0,-1,0,1,0,0,0,0,0,-1,1,1,902,mid
1,-1,0,1,0,0,0,0,0,1,2,1,902,mid
1,-1,0,1,0,0,0,-1,0,-1,3,1,902,mid
1,-1,0,1,0,0,1,-1,0,1,4,1,902,end
0,0,0,1,0,0,0,0,0,1,0,0,903,start
0,0,0,1,0,-1,0,0,0,-1,1,0,903,mid
0,0,0,1,0,-1,1,0,0,1,2,0,903,mid
-1,0,0,1,0,-1,1,0,0,-1,3,0,903,mid
-1,0,1,1,0,-1,1,0,0,1,4,0,903,mid
-1,0,1,1,-1,-1,1,0,0,-1,5,0,903,mid
-1,0,1,1,-1,-1,1,0,1,1,6,0,903,mid
-1,0,1,1,-1,-1,1,-1,1,-1,7,0,903,mid
-1,1,1,1,-1,-1,1,-1,1,1,8,0,903,end
0,0,0,0,0,0,1,0,0,1,0,0,904,start
0,0,-1,0,0,0,1,0,0,-1,1,0,904,mid
0,0,-1,0,1,0,1,0,0,1,2,0,904,mid
0,0,-1,-1,1,0,1,0,0,-1,3,0,904,mid
0,0,-1,-1,1,1,1,0,0,1,4,0,904,mid
0,0,-1,-1,1,1,1,-1,0,-1,5,0,904,mid
0,1,-1,-1,1,1,1,-1,0,1,6,0,904,mid
0,1,-1,-1,1,1,1,-1,-1,-1,7,0,904,mid
1,1,-1,-1,1,1,1,-1,-1,1,8,0,904,end
0,0,0,0,0,0,0,0,1,1,0,1,905,start
0,-1,0,0,0,0,0,0,1,-1,1,1,905,mid
1,-1,0,0,0,0,0,0,1,1,2,1,905,mid
1,-1,0,-1,0,0,0,0,1,-1,3,1,905,mid
1,-1,1,-1,0,0,0,0,1,1,4,1,905,mid
1,-1,1,-1,0,0,0,-1,1,-1,5,1,905,mid
1,-1,1,-1,0,1,0,-1,1,1,6,1,905,end
1,0,0,0,0,0,0,0,0,1,0,1,906,start
1,0,-1,0,0,0,0,0,0,-1,1,1,906,mid
1,0,-1,1,0,0,0,0,0,1,2,1,906,mid
1,0,-1,1,0,0,0,-1,0,-1,3,1,906,mid
1,0,-1,1,0,0,1,-1,0,1,4,1,906,end
0,0,0,1,0,0,0,0,0,1,0,1,907,start
-1,0,0,1,0,0,0,0,0,-1,1,1,907,mid
-1,0,0,1,1,0,0,0,0,1,2,1,907,mid
-1,0,0,1,1,0,-1,0,0,-1,3,1,907,mid
-1,0,1,1,1,0,-1,0,0,1,4,1,907,mid
-1,0,1,1,1,0,-1,0,-1,-1,5,1,907,mid
-1,0,1,1,1,1,-1,0,-1,1,6,1,907,end
0,0,0,0,1,0,0,0,0,1,0,1,908,start
-1,0,0,0,1,0,0,0,0,-1,1,1,908,mid
-1,0,0,0,1,0,1,0,0,1,2,1,908,mid
-1,0,-1,0,1,0,1,0,0,-1,3,1,908,mid
-1,1,-1,0,1,0,1,0,0,1,4,1,908,mid
-1,1,-1,0,1,0,1,0,-1,-1,5,1,908,mid
-1,1,-1,0,1,0,1,1,-1,1,6,1,908,end
0,0,0,0,1,0,0,0,0,1,0,0,909,start
-1,0,0,0,1,0,0,0,0,-1,1,0,909,mid
-1,0,1,0,1,0,0,0,0,1,2,0,909,mid
-1,0,1,0,1,0,-1,0,0,-1,3,0,909,mid
-1,0,1,1,1,0,-1,0,0,1,4,0,909,mid
-1,0,1,1,1,0,-1,-1,0,-1,5,0,909,mid
-1,1,1,1,1,0,-1,-1,0,1,6,0,909,mid
-1,1,1,1,1,-1,-1,-1,0,-1,7,0,909,mid
-1,1,1,1,1,-1,-1,-1,1,1,8,0,909,end
0,0,0,0,0,0,1,0,0,1,0,1,910,start
0,0,0,0,-1,0,1,0,0,-1,1,1,910,mid
0,0,0,0,-1,0,1,1,0,1,2,1,910,mid
-1,0,0,0,-1,0,1,1,0,-1,3,1,910,mid
-1,0,0,1,-1,0,1,1,0,1,4,1,910,mid
-1,0,0,1,-1,-1,1,1,0,-1,5,1,910,mid
-1,1,0,1,-1,-1,1,1,0,1,6,1,910,mid
-1,1,-1,1,-1,-1,1,1,0,-1,7,1,910,mid
-1,1,-1,1,-1,-1,1,1,1,1,8,1,910,end
1,0,0,0,0,0,0,0,0,1,0,1,911,start
1,-1,0,0,0,0,0,0,0,-1,1,1,911,mid
1,-1,0,0,0,1,0,0,0,1,2,1,911,mid
1,-1,0,0,0,1,0,-1,0,-1,3,1,911,mid
1,-1,0,0,0,1,0,-1,1,1,4,1,911,mid
1,-1,0,0,0,1,-1,-1,1,-1,5,1,911,mid
1,-1,0,1,0,1,-1,-1,1,1,6,1,911,mid
1,-1,-1,1,0,1,-1,-1,1,-1,7,1,911,mid
1,-1,-1,1,1,1,-1,-1,1,1,8,1,911,end
0,0,0,0,0,1,0,0,0,1,0,1,912,start
0,0,0,0,-1,1,0,0,0,-1,1,1,912,mid
0,1,0,0,-1,1,0,0,0,1,2,1,912,mid
0,1,-1,0,-1,1,0,0,0,-1,3,1,912,mid
0,1,-1,0,-1,1,1,0,0,1,4,1,912,mid
-1,1,-1,0,-1,1,1,0,0,-1,5,1,912,mid
-1,1,-1,0,-1,1,1,1,0,1,6,1,912,mid
-1,1,-1,-1,-1,1,1,1,0,-1,7,1,912,mid
-1,1,-1,-1,-1,1,1,1,1,1,8,1,912,end
1,0,0,0,0,0,0,0,0,1,0,1,913,start
1,0,-1,0,0,0,0,0,0,-1,1,1,913,mid
1,0,-1,0,0,0,1,0,0,1,2,1,913,mid
1,0,-1,0,0,0,1,0,-1,-1,3,1,913,mid
1,0,-1,1,0,0,1,0,-1,1,4,1,913,end
0,1,0,0,0,0,0,0,0,1,0,-1,914,start
-1,1,0,0,0,0,0,0,0,-1,1,-1,914,mid
-1,1,0,0,0,0,1,0,0,1,2,-1,914,mid
-1,1,0,-1,0,0,1,0,0,-1,3,-1,914,mid
-1,1,1,-1,0,0,1,0,0,1,4,-1,914,mid
-1,1,1,-1,-1,0,1,0,0,-1,5,-1,914,mid
-1,1,1,-1,-1,0,1,0,1,1,6,-1,914,mid
-1,1,1,-1,-1,-1,1,0,1,-1,7,-1,914,end
1,0,0,0,0,0,0,0,0,1,0,-1,915,start
1,0,0,0,0,0,-1,0,0,-1,1,-1,915,mid
1,0,1,0,0,0,-1,0,0,1,2,-1,915,mid
1,0,1,0,0,-1,-1,0,0,-1,3,-1,915,mid
1,0,1,0,1,-1,-1,0,0,1,4,-1,915,mid
1,0,1,0,1,-1,-1,0,-1,-1,5,-1,915,mid
1,0,1,1,1,-1,-1,0,-1,1,6,-1,915,mid
1,0,1,1,1,-1,-1,-1,-1,-1,7,-1,915,end
0,0,0,0,1,0,0,0,0,1,0,1,916,start
0,0,0,0,1,0,-1,0,0,-1,1,1,916,mid
0,1,0,0,1,0,-1,0,0,1,2,1,916,mid
0,1,-1,0,1,0,-1,0,0,-1,3,1,916,mid
0,1,-1,0,1,1,-1,0,0,1,4,1,916,mid
0,1,-1,0,1,1,-1,-1,0,-1,5,1,916,mid
0,1,-1,0,1,1,-1,-1,1,1,6,1,916,mid
0,1,-1,-1,1,1,-1,-1,1,-1,7,1,916,mid
1,1,-1,-1,1,1,-1,-1,1,1,8,1,916,end
0,0,0,0,0,0,0,1,0,1,0,-1,917,start
-1,0,0,0,0,0,0,1,0,-1,1,-1,917,mid
-1,0,0,0,0,1,0,1,0,1,2,-1,917,mid
-1,0,0,0,0,1,0,1,-1,-1,3,-1,917,mid
-1,0,0,1,0,1,0,1,-1,1,4,-1,917,mid
-1,0,0,1,-1,1,0,1,-1,-1,5,-1,917,end
0,1,0,0,0,0,0,0,0,1,0,1,918,start
-1,1,0,0,0,0,0,0,0,-1,1,1,918,mid
-1,1,0,1,0,0,0,0,0,1,2,1,918,mid
-1,1,0,1,0,-1,0,0,0,-1,3,1,918,mid
-1,1,0,1,0,-1,1,0,0,1,4,1,918,mid
-1,1,-1,1,0,-1,1,0,0,-1,5,1,918,mid
-1,1,-1,1,0,-1,1,1,0,1,6,1,918,mid
-1,1,-1,1,-1,-1,1,1,0,-1,7,1,918,mid
-1,1,-1,1,-1,-1,1,1,1,1,8,1,918,end
0,0,0,0,0,0,0,1,0,1,0,-1,919,start
0,0,0,0,-1,0,0,1,0,-1,1,-1,919,mid
0,0,1,0,-1,0,0,1,0,1,2,-1,919,mid
0,0,1,0,-1,-1,0,1,0,-1,3,-1,919,mid
0,0,1,0,-1,-1,0,1,1,1,4,-1,919,mid
-1,0,1,0,-1,-1,0,1,1,-1,5,-1,919,mid
-1,1,1,0,-1,-1,0,1,1,1,6,-1,919,mid
-1,1,1,-1,-1,-1,0,1,1,-1,7,-1,919,end
0,0,0,1,0,0,0,0,0,1,0,1,920,start
0,-1,0,1,0,0,0,0,0,-1,1,1,920,mid
0,-1,0,1,1,0,0,0,0,1,2,1,920,mid
0,-1,0,1,1,0,0,-1,0,-1,3,1,920,mid
0,-1,0,1,1,1,0,-1,0,1,4,1,920,end
0,1,0,0,0,0,0,0,0,1,0,-1,921,start
0,1,-1,0,0,0,0,0,0,-1,1,-1,921,mid
1,1,-1,0,0,0,0,0,0,1,2,-1,921,mid
1,1,-1,0,0,0,-1,0,0,-1,3,-1,921,mid
1,1,-1,0,0,0,-1,0,1,1,4,-1,921,mid
1,1,-1,-1,0,0,-1,0,1,-1,5,-1,921,mid
1,1,-1,-1,0,1,-1,0,1,1,6,-1,921,mid
1,1,-1,-1,-1,1,-1,0,1,-1,7,-1,921,end
0,0,0,0,0,0,0,0,1,1,0,-1,922,start
-1,0,0,0,0,0,0,0,1,-1,1,-1,922,mid
-1,0,1,0,0,0,0,0,1,1,2,-1,922,mid
-1,0,1,0,0,0,-1,0,1,-1,3,-1,922,mid
-1,0,1,0,1,0,-1,0,1,1,4,-1,922,mid
-1,-1,1,0,1,0,-1,0,1,-1,5,-1,922,mid
-1,-1,1,0,1,0,-1,1,1,1,6,-1,922,mid
-1,-1,1,-1,1,0,-1,1,1,-1,7,-1,922,end
0,0,0,0,1,0,0,0,0,1,0,1,923,start
0,0,0,0,1,0,-1,0,0,-1,1,1,923,mid
0,0,0,0,1,1,-1,0,0,1,2,1,923,mid
-1,0,0,0,1,1,-1,0,0,-1,3,1,923,mid
-1,0,0,1,1,1,-1,0,0,1,4,1,923,end
0,0,0,0,1,0,0,0,0,1,0,-1,924,start
-1,0,0,0,1,0,0,0,0,-1,1,-1,924,mid
-1,0,1,0,1,0,0,0,0,1,2,-1,924,mid
-1,0,1,0,1,-1,0,0,0,-1,3,-1,924,mid
-1,0,1,0,1,-1,0,0,1,1,4,-1,924,mid
-1,0,1,0,1,-1,-1,0,1,-1,5,-1,924,mid
-1,1,1,0,1,-1,-1,0,1,1,6,-1,924,mid
-1,1,1,-1,1,-1,-1,0,1,-1,7,-1,924,end
1,0,0,0,0,0,0,0,0,1,0,1,925,start
1,0,0,0,0,-1,0,0,0,-1,1,1,925,mid
1,0,0,0,0,-1,1,0,0,1,2,1,925,mid
1,0,0,0,0,-1,1,0,-1,-1,3,1,925,mid
1,0,0,0,1,-1,1,0,-1,1,4,1,925,mid
1,0,0,-1,1,-1,1,0,-1,-1,5,1,925,mid
1,0,1,-1,1,-1,1,0,-1,1,6,1,925,end
0,0,0,0,0,1,0,0,0,1,0,0,926,start
0,0,0,0,-1,1,0,0,0,-1,1,0,926,mid
0,0,0,0,-1,1,0,1,0,1,2,0,926,mid
0,0,0,-1,-1,1,0,1,0,-1,3,0,926,mid
0,1,0,-1,-1,1,0,1,0,1,4,0,926,mid
0,1,0,-1,-1,1,0,1,-1,-1,5,0,926,mid
0,1,0,-1,-1,1,1,1,-1,1,6,0,926,mid
0,1,-1,-1,-1,1,1,1,-1,-1,7,0,926,mid
1,1,-1,-1,-1,1,1,1,-1,1,8,0,926,end
0,0,0,0,0,1,0,0,0,1,0,-1,927,start
0,0,0,-1,0,1,0,0,0,-1,1,-1,927,mid
0,0,0,-1,1,1,0,0,0,1,2,-1,927,mid
0,0,0,-1,1,1,-1,0,0,-1,3,-1,927,mid
0,0,1,-1,1,1,-1,0,0,1,4,-1,927,mid
-1,0,1,-1,1,1,-1,0,0,-1,5,-1,927,end
0,0,0,0,1,0,0,0,0,1,0,-1,928,start
0,0,0,0,1,0,-1,0,0,-1,1,-1,928,mid
0,1,0,0,1,0,-1,0,0,1,2,-1,928,mid
-1,1,0,0,1,0,-1,0,0,-1,3,-1,928,mid
-1,1,0,0,1,1,-1,0,0,1,4,-1,928,mid
-1,1,0,0,1,1,-1,0,-1,-1,5,-1,928,mid
-1,1,1,0,1,1,-1,0,-1,1,6,-1,928,mid
-1,1,1,-1,1,1,-1,0,-1,-1,7,-1,928,end
1,0,0,0,0,0,0,0,0,1,0,1,929,start
1,0,0,0,0,0,0,0,-1,-1,1,1,929,mid
1,0,0,0,1,0,0,0,-1,1,2,1,929,mid
1,0,0,0,1,-1,0,0,-1,-1,3,1,929,mid
1,1,0,0,1,-1,0,0,-1,1,4,1,929,mid
1,1,0,-1,1,-1,0,0,-1,-1,5,1,929,mid
1,1,0,-1,1,-1,0,1,-1,1,6,1,929,end
0,0,0,1,0,0,0,0,0,1,0,-1,930,start
0,0,0,1,0,0,-1,0,0,-1,1,-1,930,mid
0,0,0,1,0,0,-1,0,1,1,2,-1,930,mid
0,0,0,1,-1,0,-1,0,1,-1,3,-1,930,mid
0,0,0,1,-1,1,-1,0,1,1,4,-1,930,mid
0,-1,0,1,-1,1,-1,0,1,-1,5,-1,930,mid
0,-1,0,1,-1,1,-1,1,1,1,6,-1,930,mid
0,-1,-1,1,-1,1,-1,1,1,-1,7,-1,930,end
0,0,0,1,0,0,0,0,0,1,0,1,931,start
0,0,0,1,0,-1,0,0,0,-1,1,1,931,mid
1,0,0,1,0,-1,0,0,0,1,2,1,931,mid
1,0,-1,1,0,-1,0,0,0,-1,3,1,931,mid
1,0,-1,1,0,-1,0,1,0,1,4,1,931,mid
1,-1,-1,1,0,-1,0,1,0,-1,5,1,931,mid
1,-1,-1,1,0,-1,1,1,0,1,6,1,931,end
1,0,0,0,0,0,0,0,0,1,0,0,932,start
1,0,0,-1,0,0,0,0,0,-1,1,0,932,mid
1,0,0,-1,0,0,0,1,0,1,2,0,932,mid
1,0,0,-1,0,0,-1,1,0,-1,3,0,932,mid
1,0,1,-1,0,0,-1,1,0,1,4,0,932,mid
1,-1,1,-1,0,0,-1,1,0,-1,5,0,932,mid
1,-1,1,-1,0,1,-1,1,0,1,6,0,932,mid
1,-1,1,-1,0,1,-1,1,-1,-1,7,0,932,mid
1,-1,1,-1,1,1,-1,1,-1,1,8,0,932,end
0,0,0,0,0,1,0,0,0,1,0,1,933,start
0,0,0,-1,0,1,0,0,0,-1,1,1,933,mid
1,0,0,-1,0,1,0,0,0,1,2,1,933,mid
1,-1,0,-1,0,1,0,0,0,-1,3,1,933,mid
1,-1,0,-1,0,1,0,0,1,1,4,1,933,mid
1,-1,0,-1,-1,1,0,0,1,-1,5,1,933,mid
1,-1,1,-1,-1,1,0,0,1,1,6,1,933,end
0,0,0,0,0,0,0,0,1,1,0,0,934,start
-1,0,0,0,0,0,0,0,1,-1,1,0,934,mid
-1,0,0,0,0,0,1,0,1,1,2,0,934,mid
-1,0,0,0,-1,0,1,0,1,-1,3,0,934,mid
-1,0,0,1,-1,0,1,0,1,1,4,0,934,mid
-1,0,0,1,-1,0,1,-1,1,-1,5,0,934,mid
-1,0,1,1,-1,0,1,-1,1,1,6,0,934,mid
-1,0,1,1,-1,-1,1,-1,1,-1,7,0,934,mid
-1,1,1,1,-1,-1,1,-1,1,1,8,0,934,end
0,0,0,0,0,0,0,0,1,1,0,1,935,start
-1,0,0,0,0,0,0,0,1,-1,1,1,935,mid
-1,0,1,0,0,0,0,0,1,1,2,1,935,mid
-1,0,1,0,0,-1,0,0,1,-1,3,1,935,mid
-1,0,1,0,1,-1,0,0,1,1,4,1,935,mid
-1,0,1,0,1,-1,0,-1,1,-1,5,1,935,mid
-1,1,1,0,1,-1,0,-1,1,1,6,1,935,mid
-1,1,1,-1,1,-1,0,-1,1,-1,7,1,935,mid
-1,1,1,-1,1,-1,1,-1,1,1,8,1,935,end
0,0,0,1,0,0,0,0,0,1,0,-1,936,start
-1,0,0,1,0,0,0,0,0,-1,1,-1,936,mid
-1,0,0,1,0,0,0,1,0,1,2,-1,936,mid
-1,0,0,1,-1,0,0,1,0,-1,3,-1,936,mid
-1,0,0,1,-1,0,0,1,1,1,4,-1,936,mid
-1,0,0,1,-1,0,-1,1,1,-1,5,-1,936,mid
-1,0,0,1,-1,1,-1,1,1,1,6,-1,936,mid
-1,0,-1,1,-1,1,-1,1,1,-1,7,-1,936,end
1,0,0,0,0,0,0,0,0,1,0,-1,937,start
1,0,0,0,-1,0,0,0,0,-1,1,-1,937,mid
1,0,0,0,-1,0,0,0,1,1,2,-1,937,mid
1,0,0,0,-1,0,0,-1,1,-1,3,-1,937,mid
1,1,0,0,-1,0,0,-1,1,1,4,-1,937,mid
1,1,0,0,-1,0,-1,-1,1,-1,5,-1,937,mid
1,1,0,0,-1,1,-1,-1,1,1,6,-1,937,mid
1,1,-1,0,-1,1,-1,-1,1,-1,7,-1,937,end
1,0,0,0,0,0,0,0,0,1,0,1,938,start
1,0,0,0,0,-1,0,0,0,-1,1,1,938,mid
1,0,0,0,0,-1,1,0,0,1,2,1,938,mid
1,-1,0,0,0,-1,1,0,0,-1,3,1,938,mid
1,-1,0,0,0,-1,1,0,1,1,4,1,938,mid
1,-1,0,-1,0,-1,1,0,1,-1,5,1,938,mid
1,-1,1,-1,0,-1,1,0,1,1,6,1,938,mid
1,-1,1,-1,0,-1,1,-1,1,-1,7,1,938,mid
1,-1,1,-1,1,-1,1,-1,1,1,8,1,938,end
0,0,0,0,0,0,1,0,0,1,0,1,939,start
0,0,0,0,-1,0,1,0,0,-1,1,1,939,mid
0,0,0,0,-1,0,1,0,1,1,2,1,939,mid
0,-1,0,0,-1,0,1,0,1,-1,3,1,939,mid
0,-1,0,1,-1,0,1,0,1,1,4,1,939,mid
0,-1,-1,1,-1,0,1,0,1,-1,5,1,939,mid
0,-1,-1,1,-1,0,1,1,1,1,6,1,939,end
0,0,0,0,0,1,0,0,0,1,0,-1,940,start
-1,0,0,0,0,1,0,0,0,-1,1,-1,940,mid
-1,0,1,0,0,1,0,0,0,1,2,-1,940,mid
-1,0,1,0,-1,1,0,0,0,-1,3,-1,940,mid
-1,0,1,0,-1,1,0,1,0,1,4,-1,940,mid
-1,0,1,-1,-1,1,0,1,0,-1,5,-1,940,mid
-1,1,1,-1,-1,1,0,1,0,1,6,-1,940,mid
-1,1,1,-1,-1,1,-1,1,0,-1,7,-1,940,end
0,0,0,0,0,0,1,0,0,1,0,-1,941,start
0,-1,0,0,0,0,1,0,0,-1,1,-1,941,mid
0,-1,0,0,0,0,1,1,0,1,2,-1,941,mid
0,-1,0,0,0,0,1,1,-1,-1,3,-1,941,mid
0,-1,0,1,0,0,1,1,-1,1,4,-1,941,mid
-1,-1,0,1,0,0,1,1,-1,-1,5,-1,941,mid
-1,-1,0,1,1,0,1,1,-1,1,6,-1,941,mid
-1,-1,-1,1,1,0,1,1,-1,-1,7,-1,941,end
1,0,0,0,0,0,0,0,0,1,0,1,942,start
1,0,0,0,0,-1,0,0,0,-1,1,1,942,mid
1,0,0,0,0,-1,1,0,0,1,2,1,942,mid
1,0,0,0,-1,-1,1,0,0,-1,3,1,942,mid
1,0,1,0,-1,-1,1,0,0,1,4,1,942,mid
1,0,1,0,-1,-1,1,-1,0,-1,5,1,942,mid
1,0,1,1,-1,-1,1,-1,0,1,6,1,942,end
1,0,0,0,0,0,0,0,0,1,0,1,943,start
1,0,0,-1,0,0,0,0,0,-1,1,1,943,mid
1,0,0,-1,0,0,0,1,0,1,2,1,943,mid
1,0,0,-1,0,-1,0,1,0,-1,3,1,943,mid
1,0,0,-1,0,-1,1,1,0,1,4,1,943,mid
1,-1,0,-1,0,-1,1,1,0,-1,5,1,943,mid
1,-1,0,-1,1,-1,1,1,0,1,6,1,943,mid
1,-1,0,-1,1,-1,1,1,-1,-1,7,1,943,mid
1,-1,1,-1,1,-1,1,1,-1,1,8,1,943,end
1,0,0,0,0,0,0,0,0,1,0,1,944,start
1,0,0,0,0,-1,0,0,0,-1,1,1,944,mid
1,0,0,1,0,-1,0,0,0,1,2,1,944,mid
1,0,0,1,0,-1,0,-1,0,-1,3,1,944,mid
1,0,1,1,0,-1,0,-1,0,1,4,1,944,mid
1,0,1,1,0,-1,0,-1,-1,-1,5,1,944,mid
1,1,1,1,0,-1,0,-1,-1,1,6,1,944,end
0,0,0,1,0,0,0,0,0,1,0,0,945,start
-1,0,0,1,0,0,0,0,0,-1,1,0,945,mid
-1,1,0,1,0,0,0,0,0,1,2,0,945,mid
-1,1,0,1,0,-1,0,0,0,-1,3,0,945,mid
-1,1,0,1,0,-1,0,0,1,1,4,0,945,mid
-1,1,0,1,-1,-1,0,0,1,-1,5,0,945,mid
-1,1,0,1,-1,-1,1,0,1,1,6,0,945,mid
-1,1,0,1,-1,-1,1,-1,1,-1,7,0,945,mid
-1,1,1,1,-1,-1,1,-1,1,1,8,0,945,end
0,0,0,0,1,0,0,0,0,1,0,1,946,start
0,0,0,0,1,-1,0,0,0,-1,1,1,946,mid
0,0,0,0,1,-1,0,0,1,1,2,1,946,mid
0,0,0,0,1,-1,-1,0,1,-1,3,1,946,mid
0,1,0,0,1,-1,-1,0,1,1,4,1,946,mid
0,1,-1,0,1,-1,-1,0,1,-1,5,1,946,mid
1,1,-1,0,1,-1,-1,0,1,1,6,1,946,end
0,0,0,0,1,0,0,0,0,1,0,0,947,start
0,-1,0,0,1,0,0,0,0,-1,1,0,947,mid
0,-1,0,1,1,0,0,0,0,1,2,0,947,mid
-1,-1,0,1,1,0,0,0,0,-1,3,0,947,mid
-1,-1,0,1,1,0,0,1,0,1,4,0,947,mid
-1,-1,0,1,1,0,-1,1,0,-1,5,0,947,mid
-1,-1,0,1,1,0,-1,1,1,1,6,0,947,mid
-1,-1,0,1,1,-1,-1,1,1,-1,7,0,947,mid
-1,-1,1,1,1,-1,-1,1,1,1,8,0,947,end
0,1,0,0,0,0,0,0,0,1,0,1,948,start
0,1,0,0,0,-1,0,0,0,-1,1,1,948,mid
0,1,0,0,0,-1,0,1,0,1,2,1,948,mid
0,1,0,-1,0,-1,0,1,0,-1,3,1,948,mid
1,1,0,-1,0,-1,0,1,0,1,4,1,948,mid
1,1,0,-1,0,-1,-1,1,0,-1,5,1,948,mid
1,1,1,-1,0,-1,-1,1,0,1,6,1,948,end
0,0,0,1,0,0,0,0,0,1,0,1,949,start
0,-1,0,1,0,0,0,0,0,-1,1,1,949,mid
0,-1,1,1,0,0,0,0,0,1,2,1,949,mid
0,-1,1,1,0,0,0,-1,0,-1,3,1,949,mid
0,-1,1,1,0,0,1,-1,0,1,4,1,949,mid
0,-1,1,1,0,-1,1,-1,0,-1,5,1,949,mid
1,-1,1,1,0,-1,1,-1,0,1,6,1,949,end
1,0,0,0,0,0,0,0,0,1,0,-1,950,start
1,0,0,0,-1,0,0,0,0,-1,1,-1,950,mid
1,1,0,0,-1,0,0,0,0,1,2,-1,950,mid
1,1,-1,0,-1,0,0,0,0,-1,3,-1,950,mid
1,1,-1,0,-1,0,0,1,0,1,4,-1,950,mid
1,1,-1,0,-1,0,-1,1,0,-1,5,-1,950,end
0,0,0,1,0,0,0,0,0,1,0,-1,951,start
0,-1,0,1,0,0,0,0,0,-1,1,-1,951,mid
0,-1,1,1,0,0,0,0,0,1,2,-1,951,mid
0,-1,1,1,-1,0,0,0,0,-1,3,-1,951,mid
0,-1,1,1,-1,1,0,0,0,1,4,-1,951,mid
0,-1,1,1,-1,1,-1,0,0,-1,5,-1,951,mid
1,-1,1,1,-1,1,-1,0,0,1,6,-1,951,mid
1,-1,1,1,-1,1,-1,-1,0,-1,7,-1,951,end
0,0,0,0,0,0,0,0,1,1,0,-1,952,start
-1,0,0,0,0,0,0,0,1,-1,1,-1,952,mid
-1,0,0,0,1,0,0,0,1,1,2,-1,952,mid
-1,0,0,-1,1,0,0,0,1,-1,3,-1,952,mid
-1,0,1,-1,1,0,0,0,1,1,4,-1,952,mid
-1,0,1,-1,1,-1,0,0,1,-1,5,-1,952,mid
-1,1,1,-1,1,-1,0,0,1,1,6,-1,952,mid
-1,1,1,-1,1,-1,-1,0,1,-1,7,-1,952,end
1,0,0,0,0,0,0,0,0,1,0,1,953,start
1,0,0,0,0,-1,0,0,0,-1,1,1,953,mid
1,1,0,0,0,-1,0,0,0,1,2,1,953,mid
1,1,0,0,0,-1,0,-1,0,-1,3,1,953,mid
1,1,0,0,0,-1,0,-1,1,1,4,1,953,mid
1,1,-1,0,0,-1,0,-1,1,-1,5,1,953,mid
1,1,-1,0,0,-1,1,-1,1,1,6,1,953,mid
1,1,-1,0,-1,-1,1,-1,1,-1,7,1,953,mid
1,1,-1,1,-1,-1,1,-1,1,1,8,1,953,end
0,0,0,0,0,0,1,0,0,1,0,1,954,start
-1,0,0,0,0,0,1,0,0,-1,1,1,954,mid
-1,0,1,0,0,0,1,0,0,1,2,1,954,mid
-1,0,1,-1,0,0,1,0,0,-1,3,1,954,mid
-1,0,1,-1,0,0,1,0,1,1,4,1,954,mid
-1,0,1,-1,0,0,1,-1,1,-1,5,1,954,mid
-1,0,1,-1,1,0,1,-1,1,1,6,1,954,end
0,0,0,1,0,0,0,0,0,1,0,1,955,start
0,-1,0,1,0,0,0,0,0,-1,1,1,955,mid
0,-1,1,1,0,0,0,0,0,1,2,1,955,mid
0,-1,1,1,0,0,0,0,-1,-1,3,1,955,mid
0,-1,1,1,0,1,0,0,-1,1,4,1,955,mid
0,-1,1,1,0,1,0,-1,-1,-1,5,1,955,mid
0,-1,1,1,1,1,0,-1,-1,1,6,1,955,end
0,0,0,0,0,0,1,0,0,1,0,-1,956,start
-1,0,0,0,0,0,1,0,0,-1,1,-1,956,mid
-1,0,0,1,0,0,1,0,0,1,2,-1,956,mid
-1,0,-1,1,0,0,1,0,0,-1,3,-1,956,mid
-1,1,-1,1,0,0,1,0,0,1,4,-1,956,mid
-1,1,-1,1,-1,0,1,0,0,-1,5,-1,956,mid
-1,1,-1,1,-1,0,1,1,0,1,6,-1,956,mid
-1,1,-1,1,-1,0,1,1,-1,-1,7,-1,956,end
0,1,0,0,0,0,0,0,0,1,0,0,957,start
0,1,0,0,-1,0,0,0,0,-1,1,0,957,mid
1,1,0,0,-1,0,0,0,0,1,2,0,957,mid
1,1,-1,0,-1,0,0,0,0,-1,3,0,957,mid
1,1,-1,0,-1,1,0,0,0,1,4,0,957,mid
1,1,-1,0,-1,1,0,0,-1,-1,5,0,957,mid
1,1,-1,0,-1,1,0,1,-1,1,6,0,957,mid
1,1,-1,-1,-1,1,0,1,-1,-1,7,0,957,mid
1,1,-1,-1,-1,1,1,1,-1,1,8,0,957,end
1,0,0,0,0,0,0,0,0,1,0,1,958,start
1,0,0,0,0,0,-1,0,0,-1,1,1,958,mid
1,0,0,0,0,0,-1,1,0,1,2,1,958,mid
1,0,0,0,0,-1,-1,1,0,-1,3,1,958,mid
1,0,0,1,0,-1,-1,1,0,1,4,1,958,mid
1,-1,0,1,0,-1,-1,1,0,-1,5,1,958,mid
1,-1,0,1,0,-1,-1,1,1,1,6,1,958,mid
1,-1,-1,1,0,-1,-1,1,1,-1,7,1,958,mid
1,-1,-1,1,1,-1,-1,1,1,1,8,1,958,end
1,0,0,0,0,0,0,0,0,1,0,-1,959,start
1,0,0,0,-1,0,0,0,0,-1,1,-1,959,mid
1,0,0,1,-1,0,0,0,0,1,2,-1,959,mid
1,0,0,1,-1,-1,0,0,0,-1,3,-1,959,mid
